id,collected_at,title,url,description,source_name,published_at,used_in
202605100816366137,2026-05-10T08:16:36,Nvidia has already committed $40B to equity AI deals this year,https://techcrunch.com/2026/05/09/nvidia-has-already-committed-40b-to-equity-ai-deals-this-year/,Nvidia continues to be a big investor in the AI ecosystem.,TechCrunch,2026-05-09T14:43:30Z,
202605100816367627,2026-05-10T08:16:36,Microsoft: The Best Time To Buy Is When Others Continue To Ignore,https://seekingalpha.com/article/4901917-microsoft-best-time-to-buy-when-others-continue-to-ignore,Microsoft (MSFT) looks undervalued at 22.7x forward earnings as Azure growth and Copilot adoption drive AI monetization upside—see why now may be a buy.,Seeking Alpha,2026-05-09T13:00:00Z,
202605100816366054,2026-05-10T08:16:36,"Instagram Kills 'Followers,' OpenAI Phone Coming, Pixel 11 Specs, Vivo X300 Ultra, OnePlus Nord CE 6 Launched",https://www.ndtvprofit.com/technology/weekly-tech-wrap-instagram-kills-followers-openai-phone-coming-pixel-11-specs-vivo-x300-ultra-oneplus-nord-ce-6-launched-11467551,"From OpenAI's AI agent phone ambitions to Instagram deleting bot followers, here's a roundup of the week's biggest developments in tech.",NDTV Profit,2026-05-09T12:21:32Z,
202605100816363729,2026-05-10T08:16:36,"Nvidia embraces AI investor, topping $40 billion in equity bets 2026",https://www.cnbc.com/2026/05/09/nvidia-embraces-ai-investor-topping-40-billion-in-equity-bets-2026.html,"Nvidia is pouring billions of dollars at a time into companies across the AI infrastructure stack, while also signing commercial deals with them.",CNBC,2026-05-09T12:00:01Z,
202605100816365274,2026-05-10T08:16:36,ChatGPT untroduces ‘Trusted Contact’ feature for mental health emergencies: Here’s how it works,https://www.financialexpress.com/life/technology-chatgpt-untroduces-trusted-contact-feature-for-mental-health-emergencies-heres-how-it-works-4236305/,"OpenAI has added a new optional safety tool called Trusted Contact to ChatGPT, allowing the platform to alert a user-selected person if its systems detect conversations that may indicate a risk of self-harm.",The Financial Express,2026-05-09T11:30:19Z,
202605100816360859,2026-05-10T08:16:36,University of Michigan's $20M early OpenAI investment now worth $2B as Musk trial documents reveal endowment bet,https://thenextweb.com/news/michigan-openai-early-investment-billions-endowment,Court documents from the Musk v. Altman trial show the University of Michigan invested $20M in OpenAI before ChatGPT. The stake now has a target redemption of $2B.,TNW,2026-05-09T10:26:07Z,
202605100816363747,2026-05-10T08:16:36,What We've Learned About Sam Altman and Elon Musk at the OpenAI Trial,https://www.businessinsider.com/who-is-sam-altman-elon-musk-leadership-complaints-opneai-2026-5,Testimony at Musk v Altman trial is painting vivid new portraits of the two of the most powerful men in Silicon Valley.,Business Insider,2026-05-09T10:15:01Z,
202605100816360909,2026-05-10T08:16:36,Broadcom Stock: 4 Reasons To Load Up On The Buys (NASDAQ:AVGO),https://seekingalpha.com/article/4901919-broadcom-4-reasons-to-load-up-on-the-buys,Broadcom targets $100B+ AI chip revenue by 2027; margins remain strong despite scale. Read here for an investment analysis of AVGO stock.,Seeking Alpha,2026-05-09T10:03:23Z,
202605100816362151,2026-05-10T08:16:36,"Android Circuit: Samsung Reveals New Galaxy, Pixel 11 Specs, Apple Squeezes Ultra Flagships",https://www.forbes.com/sites/ewanspence/2026/05/08/android-news-headlines-galaxy-a27-oneui-8-5-pixel-11-open-ai-fitbit-air/,"This week’s Android headlines: Galaxy A27 revealed, OneUI 8.5 released, potential Pixel 11 specs, OpenAI’s smartphone plans, Apple squeezes Android, Fitbit Air arrives, and more...",Forbes,2026-05-09T10:00:50Z,
202605100816369606,2026-05-10T08:16:36,ETtech Explainer: AI is writing most of the code for companies - what this means,https://economictimes.indiatimes.com/tech/artificial-intelligence/ettech-explainer-ai-is-writing-most-of-the-code-for-companies-what-this-means/articleshow/130975096.cms,"AI is now writing a large part of code for tech companies. Google, Microsoft, Meta, and Indian firms like Meesho and Freshworks are using AI extensively. This shift boosts productivity. Developers are focusing on complex tasks and quality.",The Economic Times,2026-05-09T09:53:18Z,
202605100816367068,2026-05-10T08:16:36,The New CEO Flex: Bragging About How Much AI Code Your Company Shipped,https://www.businessinsider.com/latest-ceo-flex-how-much-ai-code-your-company-shipped-2026-5,CEOs like Meta's Mark Zuckerberg can't stop talking about how agentic AI is changing how engineers code — and it's not just the Big Tech bosses.,Business Insider,2026-05-09T09:41:01Z,
202605100816363832,2026-05-10T08:16:36,Google wants engineers to use AI in interviews instead of avoiding it,https://www.moneycontrol.com/news/trends/google-wants-engineers-to-use-ai-in-interviews-instead-of-avoiding-it-13913725.html,Pilot program using Gemini tools will begin with select US Cloud teams and focus on junior engineering roles,Moneycontrol,2026-05-09T09:07:47Z,
202605100816367496,2026-05-10T08:16:36,"OpenAI, Anthropic, and Google’s enterprise push with private equity giants threatens commoditised IT services work",https://www.moneycontrol.com/artificial-intelligence/openai-anthropic-and-google-s-enterprise-push-with-private-equity-giants-threatens-commoditised-it-services-work-article-13913588.html,"As frontier AI labs move beyond selling models and APIs and deepen their relationships with private equity giants, Indian IT firms face a new competitive threat.",Moneycontrol,2026-05-09T04:10:55Z,
202605100816362684,2026-05-10T08:16:36,The secret diary that Has spilled into the Musk vs. OpenAI feud,https://www.livemint.com/global/openai-musk-lawsuit-elon-musk-openai-11778295822614.html,The personal journal of OpenAI president Greg Brockman is now a character in the company’s battle with the world’s richest man—and the most human part of a trial between tech billionaires,Livemint,2026-05-09T03:07:48Z,
202605100816364145,2026-05-10T08:16:36,"Qualcomm bets on custom AI chips, targets Nvidia-led data centre market",https://economictimes.indiatimes.com/industry/cons-products/electronics/qualcomm-bets-on-custom-ai-chips-targets-nvidia-led-data-centre-market/articleshow/130966455.cms,"Qualcomm is entering the competitive data center AI chip market. The company plans to launch unique CPU chips for agentic AI and AI accelerators. Custom chips for hyperscalers will ship by year-end. Qualcomm also diversifies into AI wearables, automotive, and telecom infrastructure. The company sees significant growth potential in these areas.",The Economic Times,2026-05-08T23:30:00Z,
202605110644232428,2026-05-11T06:44:23,AI wins have Alphabet poised to become world’s biggest company,https://www.moneycontrol.com/news/business/ai-wins-have-alphabet-poised-to-become-world-s-biggest-company-13914372.html,"Google’s parent closed Friday with a market capitalization of $4.8 trillion. Nvidia was below that level on Tuesday, but a three-day rally into the end of the week pushed it to $5.2 trillion.",Moneycontrol,2026-05-10T17:27:34Z,
202605110644231889,2026-05-11T06:44:23,AI wins have Alphabet poised to become world’s biggest company,https://fortune.com/2026/05/10/ai-alphabet-stock-market-capitalization-nvidia-google-gemini/,"Google’s parent closed Friday with a market capitalization of $4.8 trillion. Nvidia was below that level on Tuesday, but a three-day rally into the end of the week pushed it to $5.2 trillion.",Fortune,2026-05-10T14:52:58Z,
202605110644234604,2026-05-11T06:44:23,Alphabet: Please Don't Push This AI Rally Over The Cliff (Rating Downgrade),https://seekingalpha.com/article/4902209-alphabet-please-dont-push-this-ai-rally-over-the-cliff-downgrade,"Google (GOOGL) surges on TPU sales, Gemini, and AI-driven cloud growth—but trades at a 32x forward P/E. Read the full analysis here.",Seeking Alpha,2026-05-10T13:36:03Z,
202605110644232803,2026-05-11T06:44:23,AI Wins Have Alphabet Poised to Become World’s Biggest Company,https://www.bloomberg.com/news/articles/2026-05-10/ai-wins-have-alphabet-poised-to-become-world-s-biggest-company,"Over the past year, Alphabet Inc. has gone from an artificial intelligence afterthought to the one firm in the market with dominant positions in nearly every aspect of the technology. Now it’s on the brink of overtaking AI chip giant Nvidia Corp. as the largest company in the world.",Bloomberg,2026-05-10T13:00:07Z,
202605110644238499,2026-05-11T06:44:23,Sam Altman: Gen Z uses ChatGPT as an 'operating system'-and won't make life decisions without it,https://fortune.com/article/sam-altman-chatgpt-gen-z-millennials-life-advisor-operating-system/,"Speaking at a Sequoia Capital event, the OpenAI CEO said college students have built complex ChatGPT workflows and ""don't really make life decisions without asking ChatGPT what they should do.""",Fortune,2026-05-10T12:14:50Z,
202605110644235584,2026-05-11T06:44:23,"Consumer Tech News (May 4- 8): Big Tech Gain On AI Momentum, Pentagon Awards $500M AI Contract & More",https://www.benzinga.com/markets/tech/26/05/52437057/consumer-tech-news-may-4-8-big-tech-gain-on-ai-momentum-pentagon-awards-500m-ai-contract-more,"AI demand surges across chips and cloud as AMD beats estimates, Nvidia expands ecosystem deals, and OpenAI partners scale rapidly across infrastructure and enterprise.",Benzinga,2026-05-10T12:00:33Z,
202605110644236226,2026-05-11T06:44:23,NVIDIA tops $40bn in AI equity bets in 2026,https://thenextweb.com/news/nvidia-40bn-ai-equity-investments-2026,"NVIDIA has committed over $40bn to AI equity deals in early 2026, including $30bn in OpenAI.",TNW,2026-05-10T09:42:35Z,
202605110644230656,2026-05-11T06:44:23,"Qualcomm CEO Says OpenAI, Meta Are Working On AI Wearables That Could Replace Smartphones",https://www.benzinga.com/markets/tech/26/05/52436593/qualcomm-ceo-says-openai-meta-are-working-on-ai-wearables-that-could-replace-smartphones,"Qualcomm CEO says AI wearables with OpenAI and Meta could replace smartphones, shifting control from apps to AI agents in a new device era.",Benzinga,2026-05-10T05:44:56Z,
202605110644230687,2026-05-11T06:44:23,You can now control Google Chrome with OpenAI's Codex: Here's how to set it up,https://www.livemint.com/technology/tech-news/how-to-control-google-chrome-with-openais-codex-check-step-by-step-guide-11778385114513.html,OpenAI has launched a new Codex extension for Chrome allows users to control the browser via the AI assistant. Codex can be used to accessing tasks like emails and updating records.,Livemint,2026-05-10T04:49:15Z,
202605110644237662,2026-05-11T06:44:23,"‘Layoffs will continue until we learn to use AI’: Sridhar Vembu reacts to Meta engineer’s post about ‘8,000 layoffs’",https://www.financialexpress.com/life/technology-layoffs-will-continue-until-we-learn-to-use-ai-zoho-founder-sridhar-vembu-reacts-to-meta-engineers-post-about-8000-layoffs-4236759/,"Sridhar Vembu reacted to a Meta engineer’s warning about possible layoffs affecting 8,000 employees, saying job cuts could continue until companies and workers learn how to effectively use AI.",The Financial Express,2026-05-10T03:41:03Z,
202605110644231925,2026-05-11T06:44:23,"Nvidia's AI Investment Bets Top $40 Billion In 2026, Led By OpenAI Stake",https://www.benzinga.com/markets/tech/26/05/52436424/nvidia-ai-investor-40-billion-equity-commitments-2026,"Nvidia reportedly committed more than $40 billion to AI investments in early 2026, including a major stake tied to OpenAI.",Benzinga,2026-05-10T02:40:50Z,
202605120653390787,2026-05-12T06:53:39,What People Are Saying About OpenAI's Big Investment in Enterprise AI,https://www.businessinsider.com/experts-react-openai-deployment-company-2026-5,OpenAI is working with some big names to start a new company focused on advising businesses on how to build and deploy AI.,Business Insider,2026-05-11T21:20:50Z,
202605120653392181,2026-05-12T06:53:39,OpenAI Made It Harder to Fire Sam Altman,https://www.businessinsider.com/openai-sam-altman-supermajority-majority-vote-fire-the-ceo-2026-5,"How many directors does it take to fire OpenAI's CEO? The bar has gotten higher since Sam Altman was sacked back in 2023, new court documents show.",Business Insider,2026-05-11T20:40:24Z,
202605120653396288,2026-05-12T06:53:39,Former OpenAI executive Sutskever discloses nearly $7 billion stake in AI firm,https://www.marketscreener.com/news/former-openai-executive-sutskever-discloses-nearly-7-billion-stake-in-ai-firm-ce7f5bd9dd8bf12c,"Former OpenAI Chief Scientist Ilya Sutskever said on Monday his ownership stake in the artificial intelligence startup is worth about $7 billion, as he testified in a legal fight between Elon Musk and...",MarketScreener,2026-05-11T19:48:24Z,
202605120653394321,2026-05-12T06:53:39,OpenAI's Dresser says enterprise AI adoption is 'at a tipping point',https://www.cnbc.com/2026/05/11/open-ai-dresser-enterprise-business.html,The OpenAI Development Company is a partnership with 19 investment and consultancy firms and is majority-owned and controlled by the startup.,CNBC,2026-05-11T19:24:38Z,
202605120653394198,2026-05-12T06:53:39,KKR Buys Back Some Private Credit,https://www.bloomberg.com/opinion/newsletters/2026-05-11/kkr-buys-back-some-private-credit,Also Virginia referendum resolutions and OpenAI tenders.,Bloomberg,2026-05-11T18:24:53Z,
202605120653394149,2026-05-12T06:53:39,Family of Florida mass shooting victim sues OpenAI in US court,https://economictimes.indiatimes.com/tech/technology/family-of-florida-mass-shooting-victim-sues-openai-in-us-court/articleshow/131021484.cms,"A family has filed a lawsuit against OpenAI. They claim ChatGPT helped a shooter plan a 2025 mass shooting at Florida State University. The shooter used the chatbot for months. The lawsuit states the chatbot did not flag dangerous conversations. OpenAI denies responsibility, stating ChatGPT provided public information. The company is cooperating with law enforcement.",The Economic Times,2026-05-11T18:15:33Z,
202605120653399522,2026-05-12T06:53:39,What Nvidia Is Open-Secretly Building Goes Far Beyond AI GPU Dominance,https://seekingalpha.com/article/4902569-what-nvidia-is-open-secretly-building-goes-far-beyond-ai-gpu-dominance,"Nvidia Corporation Strong Buy: see its AI value-chain strategy, capital-efficient moat, and discounted valuation. Click for this NVDA stock earnings preview.",Seeking Alpha,2026-05-11T18:00:39Z,
202605120653392182,2026-05-12T06:53:39,Nvidia: Moat Is Wider Than The Market Thinks,https://seekingalpha.com/article/4902551-nvidia-moat-is-wider-than-the-market-thinks,"Nvidia Corporation is a Strong Buy amid the AI boom—capex tailwinds, data center demand, and valuation vs. the S&P 500. Click for this NVDA update.",Seeking Alpha,2026-05-11T17:28:18Z,
202605120653397532,2026-05-12T06:53:39,Family of Florida mass shooting victim sues OpenAI in US court,https://www.marketscreener.com/news/family-of-florida-mass-shooting-victim-sues-openai-in-us-court-ce7f5bd9da8bf123,"The family of a man killed in a 2025 mass shooting at Florida State University has filed a lawsuit against OpenAI in a U.S. court, claiming the shooter was aided by ChatGPT in planning the attack.
...",MarketScreener,2026-05-11T16:43:08Z,
202605120653398435,2026-05-12T06:53:39,Jensen Huang tells electricians and plumbers 'this is your time' as AI drives demand for trades,https://fortune.com/2026/05/11/jensen-huang-tells-electricians-and-plumbers-this-is-your-time/,"As tech giants pour hundreds of billions into AI infrastructure, the Nvidia CEO says trades workers may be the biggest winners of the AI boom.",Fortune,2026-05-11T16:39:07Z,
202605120653392074,2026-05-12T06:53:39,What's Going On With Brookfield Stock Monday?,https://www.benzinga.com/markets/equities/26/05/52458403/openais-new-enterprise-push-gets-500-million-backing-from-brookfield,Brookfield (BAM) invests $500M in OpenAI's new deployment platform to scale enterprise AI. Get the full details here.,Benzinga,2026-05-11T16:28:29Z,
202605120653393139,2026-05-12T06:53:39,Microsoft CEO Satya Nadella takes stand in Musk v. Altman trial,https://www.cnbc.com/2026/05/11/microsoft-ceo-satya-nadella-musk-altman-trial.html,Elon Musk named Microsoft as a defendant in his lawsuit against OpenAI,CNBC,2026-05-11T16:19:37Z,
202605120653393613,2026-05-12T06:53:39,Nvidia Looks Powerful Heading Into Q1 FY27,https://seekingalpha.com/article/4902518-nvidia-looks-powerful-heading-into-q1-fy27,"Nvidia Corporation remains a Buy as AI data center demand drives 73% YoY growth, 75%+ margins, and strong FCF—click to review NVDA catalysts, risks & FY27 outlook.",Seeking Alpha,2026-05-11T16:18:46Z,
202605120653395092,2026-05-12T06:53:39,AI chip startup Cerebras seeks up to $4.8 billion in upsized U.S. IPO,https://techstartups.com/2026/05/11/ai-chip-startup-cerebras-seeks-up-to-4-8-billion-in-upsized-u-s-ipo/,"Artificial intelligence infrastructure startup Cerebras Systems is heading into one of the year's biggest tech IPOs, with fresh momentum from Wall Street and growing demand for AI computing. The company raised the expected price range for its initial public offering on Monday, now aiming to sell shares between $150 and $160 each, up from the",TechStartups.com,2026-05-11T16:02:50Z,
202605120653390447,2026-05-12T06:53:39,What Is Going On With Qualcomm Stock On Monday?,https://www.benzinga.com/markets/tech/26/05/52456726/what-is-going-on-with-qualcomm-stock-on-monday,Qualcomm (QCOM) shares surge 7% as CEO Cristiano Amon reveals plans for AI wearables with OpenAI and Meta. Discover how a $20 billion buyback and a 5G partnership with Samsung are fueling the stock's record-breaking rally.,Benzinga,2026-05-11T15:54:38Z,
202605120653399566,2026-05-12T06:53:39,Cannes Festival signs up Meta as sponsor amid AI fears,https://economictimes.indiatimes.com/tech/technology/cannes-festival-signs-up-meta-as-sponsor-amid-ai-fears/articleshow/131018276.cms,"The Cannes Film Festival has secured a new multi-year sponsorship deal with Meta. This partnership replaces TikTok and will see Meta promote its video-enabled glasses. The festival will also showcase Meta's AI video technology. Director Steven Soderbergh is using this AI for his latest film, a documentary on John Lennon.",The Economic Times,2026-05-11T15:47:12Z,
202605120653394827,2026-05-12T06:53:39,Nvidia Stock: Reasons For Short-Term Caution Into Earnings,https://seekingalpha.com/article/4902501-nvidia-stock-reasons-for-short-term-caution-into-earnings,Nvidia Corporation outlook ahead of earnings: attractive valuation vs. peers but rising AI chip competition and a frothy sector. Click for this NVDA update.,Seeking Alpha,2026-05-11T15:37:37Z,
202605120653390505,2026-05-12T06:53:39,Nvidia’s IREN Deal Looks Increasingly Like A CoreWeave Repeat,https://www.benzinga.com/markets/tech/26/05/52454791/nvidias-iren-deal-looks-increasingly-like-a-coreweave-repeat,Nvidia's $2.1 billion IREN deal and IREN's new $2 billion raise are drawing comparisons to CoreWeave's AI infrastructure financing playbook.,Benzinga,2026-05-11T15:11:30Z,
202605120653390455,2026-05-12T06:53:39,Tech companies tap debt markets to fund AI and cloud expansion,https://economictimes.indiatimes.com/tech/technology/tech-companies-tap-debt-markets-to-fund-ai-and-cloud-expansion/articleshow/131017205.cms,"Last month, Alphabet, Amazon, Microsoft and Meta signaled that spending on AI would not slow ​down, with the tech giants' combined spending now set to exceed $700 billion this year, up from about $600 billion previously.",The Economic Times,2026-05-11T14:52:54Z,
